ensembl_gene_id,likelihood.posi,likelihood.null,likelihood,pval,FDR
ENSSHAG00000012260,-2273.034319,-2312.430683,78.7927280000004,6.89805206052237e-19,1.22113108572817e-17
ENSSHAG00000012261,-2923.355313,-2923.355313,0,1,1
ENSSHAG00000012263,-5502.197051,-5502.20735,0.0205979999991541,0.885879490630833,1
ENSSHAG00000012265,-1657.784407,-1657.784407,0,1,1
ENSSHAG00000012266,-5358.884075,-5404.638472,91.5087939999994,1.11097360046093e-21,2.38572990696919e-20
ENSSHAG00000012267,-5263.032608,-5272.948403,19.8315899999998,8.45733432695018e-06,4.24838281423727e-05
ENSSHAG00000012268,-3991.675091,-3991.675091,0,1,1
ENSSHAG00000012270,-5714.606597,-5777.144706,125.076218,4.89769364420739e-29,1.67244194440721e-27
ENSSHAG00000012271,-2243.905921,-2243.905884,-7.4000000495289e-05,1,1
ENSSHAG00000012273,-5443.576085,-5452.351608,17.5510460000005,2.79696879768266e-05,0.000133933011622367
ENSSHAG00000012277,-6674.310126,-6674.310136,1.99999994947575e-05,0.99643176370689,1
ENSSHAG00000012279,-1454.545135,-1454.545135,0,1,1
ENSSHAG00000012280,-3911.309088,-3911.309088,0,1,1
ENSSHAG00000012281,-7876.672988,-7876.672983,-9.99999974737875e-06,1,1
ENSSHAG00000012282,-1613.018233,-1613.018233,0,1,1
ENSSHAG00000012286,-2548.032404,-2548.032404,0,1,1
ENSSHAG00000012288,-1662.734262,-1689.750408,54.0322920000003,1.97221540373581e-13,2.06784799629952e-12
ENSSHAG00000012290,-4492.007196,-4578.461237,172.908082000002,1.71412734537631e-39,1.16430236752789e-37
ENSSHAG00000012291,-3800.801953,-3800.801953,0,1,1
ENSSHAG00000012293,-1753.484737,-1753.484737,0,1,1
ENSSHAG00000012295,-2118.493473,-2118.493473,0,1,1
ENSSHAG00000012296,-8836.501711,-8836.50171,-2.00000067707151e-06,1,1
ENSSHAG00000012301,-6521.722371,-6543.083771,42.7227999999996,6.3072832614147e-11,5.24125174209847e-10
ENSSHAG00000012302,-10616.98543,-10644.100029,54.2291979999973,1.78415943083984e-13,1.88013697863713e-12
ENSSHAG00000012303,-1050.273555,-1050.273555,0,1,1
ENSSHAG00000012306,-8813.231029,-8813.229924,-0.00221000000237837,1,1
ENSSHAG00000012307,-1116.03021,-1131.414335,30.7682500000001,2.90756399991582e-08,1.85401708525244e-07
ENSSHAG00000012309,-5919.31933,-5972.534283,106.429905999999,5.93552166772875e-25,1.65585155810879e-23
ENSSHAG00000012311,-2844.348334,-2844.348334,0,1,1
ENSSHAG00000012313,-2337.51354,-2338.114014,1.20094800000061,0.273132285945043,0.741766038622588
ENSSHAG00000012315,-4110.161004,-4119.329805,18.3376020000014,1.85019069974887e-05,9.0185972564202e-05
ENSSHAG00000012317,-955.414769,-949.409822,-12.009894,1,1
ENSSHAG00000012318,-2726.25635,-2727.234708,1.95671599999969,0.161864972232377,0.461237670533571
ENSSHAG00000012319,-896.598234,-896.598234,0,1,1
ENSSHAG00000012320,-4216.644823,-4261.223434,89.1572220000016,3.64649398348221e-21,7.54534466979482e-20
ENSSHAG00000012323,-2328.254948,-2328.254947,-1.99999976757681e-06,1,1
ENSSHAG00000012327,-4255.28044,-4255.28044,0,1,1
ENSSHAG00000012328,-2542.055779,-2542.055779,0,1,1
ENSSHAG00000012329,-12666.39536,-12666.39536,0,1,1
ENSSHAG00000012330,-3460.839774,-3460.839774,0,1,1
ENSSHAG00000012333,-3099.033215,-3099.033215,0,1,1
ENSSHAG00000012335,-10939.417168,-10939.417168,0,1,1
ENSSHAG00000012336,-2074.375857,-2076.793006,4.83429799999976,0.0278989970593338,0.0915655633528241
ENSSHAG00000012337,-11586.010254,-11586.010254,0,1,1
ENSSHAG00000012338,-4649.761839,-4649.761839,0,1,1
ENSSHAG00000012339,-8308.988914,-8338.313295,58.6487620000007,1.8848668863497e-14,2.2098561299811e-13
ENSSHAG00000012341,-3556.235082,-3556.391523,0.312881999999263,0.575917036253075,1
ENSSHAG00000012347,-5591.885861,-5611.186933,38.6021440000004,5.19618125536299e-10,3.91216104394739e-09
ENSSHAG00000012349,-1779.942048,-1779.942048,0,1,1
ENSSHAG00000012350,-2700.155512,-2700.155512,0,1,1
ENSSHAG00000012351,-3207.463365,-3224.332555,33.7383799999998,6.30445002422951e-09,4.34840046373181e-08
ENSSHAG00000012353,-2247.124462,-2248.353586,2.45824799999991,0.116909117384071,0.343795329192028
ENSSHAG00000012357,-2682.032342,-2684.615332,5.16597999999976,0.0230334586862789,0.0767249911143694
ENSSHAG00000012359,-3492.890244,-3492.890243,-2.00000067707151e-06,1,1
ENSSHAG00000012361,-3435.306496,-3435.306496,0,1,1
ENSSHAG00000012362,-4437.470213,-4437.470213,0,1,1
ENSSHAG00000012363,-1574.933485,-1574.893568,-0.079834000000119,1,1
ENSSHAG00000012364,-5174.332585,-5179.794051,10.9229319999995,0.000949811678879767,0.00388440653227727
ENSSHAG00000012367,-1950.253014,-1950.253014,0,1,1
ENSSHAG00000012368,-2102.951994,-2102.951994,0,1,1
ENSSHAG00000012369,-1601.629784,-1601.629784,0,1,1
ENSSHAG00000012370,-6679.877674,-6679.877675,1.99999885808211e-06,0.99887162153116,1
ENSSHAG00000012371,-3379.012259,-3379.012259,0,1,1
ENSSHAG00000012372,-1598.230908,-1598.230908,0,1,1
ENSSHAG00000012373,-2784.040126,-2784.063695,0.0471379999999044,0.828120381356658,1
ENSSHAG00000012375,-2738.990603,-2750.14405,22.3068939999994,2.32370882572637e-06,1.23792467621177e-05
ENSSHAG00000012377,-2379.583887,-2379.583887,0,1,1
ENSSHAG00000012378,-5439.654476,-5449.98678,20.664608000001,5.47181148377279e-06,2.81195312188291e-05
ENSSHAG00000012380,-3312.836047,-3314.731321,3.79054800000085,0.051542770981229,0.162099031636487
ENSSHAG00000012381,-4759.062235,-4757.327479,-3.46951200000149,1,1
ENSSHAG00000012382,-4016.475795,-4015.963793,-1.02400399999988,1,1
ENSSHAG00000012385,-2892.606541,-2906.001466,26.7898500000001,2.26825583790509e-07,1.3284283721714e-06
ENSSHAG00000012386,-2403.161836,-2403.161836,0,1,1
ENSSHAG00000012387,-25780.527509,-25812.519886,63.9847539999973,1.25385784882341e-15,1.63577404954018e-14
ENSSHAG00000012388,-3379.137171,-3385.543705,12.8130680000004,0.000344206665317178,0.00148341203556348
ENSSHAG00000012389,-3126.764928,-3126.764928,0,1,1
ENSSHAG00000012391,-4832.760592,-4832.760591,-1.99999885808211e-06,1,1
ENSSHAG00000012392,-1475.522584,-1475.522584,0,1,1
ENSSHAG00000012393,-3980.11645,-3980.11645,0,1,1
ENSSHAG00000012394,-2820.43743,-2820.43743,0,1,1
ENSSHAG00000012395,-755.624398,-755.624398,0,1,1
ENSSHAG00000012396,-1990.2298,-1990.229799,-2.00000022232416e-06,1,1
ENSSHAG00000012398,-2862.494973,-2864.324514,3.65908200000013,0.0557643501425589,0.174148637701574
ENSSHAG00000012400,-2881.538378,-2904.060649,45.0445419999996,1.92603326838301e-11,1.6975714942349e-10
ENSSHAG00000012401,-9995.557229,-9995.557229,0,1,1
ENSSHAG00000012402,-1840.475156,-1840.475156,0,1,1
ENSSHAG00000012403,-3141.358308,-3165.577679,48.4387420000003,3.40769010711544e-12,3.25109243959762e-11
ENSSHAG00000012404,-1532.678634,-1532.678634,0,1,1
ENSSHAG00000012405,-3131.461299,-3139.858521,16.7944440000001,4.16550849269358e-05,0.000195716259931144
ENSSHAG00000012407,-3803.176943,-3803.176943,0,1,1
ENSSHAG00000012410,-1151.857359,-1151.857359,0,1,1
ENSSHAG00000012411,-4298.393563,-4298.393563,0,1,1
ENSSHAG00000012412,-5847.23926,-5876.63808,58.7976399999989,1.7475074745823e-14,2.05266432493699e-13
ENSSHAG00000012414,-33985.358151,-34291.739832,612.763361999998,2.80358916505116e-135,4.37990717310117e-132
ENSSHAG00000012415,-3122.685593,-3134.710757,24.0503279999994,9.38502741984872e-07,5.19920534987896e-06
ENSSHAG00000012417,-5712.777332,-5712.777332,0,1,1
ENSSHAG00000012418,-2633.100682,-2633.100682,0,1,1
ENSSHAG00000012421,-2238.56275,-2238.56275,0,1,1
ENSSHAG00000012422,-7693.601573,-7716.683675,46.1642040000006,1.0874576311698e-11,9.80594911569996e-11
ENSSHAG00000012423,-7725.697532,-7741.841748,32.2884319999994,1.3290220801182e-08,8.78842219963879e-08
ENSSHAG00000012424,-12798.033584,-12798.033631,9.39999990805518e-05,0.99226434340208,1
ENSSHAG00000012425,-2719.423115,-2719.423114,-1.99999976757681e-06,1,1
ENSSHAG00000012429,-5589.675258,-5589.675258,0,1,1
ENSSHAG00000012430,-10067.785564,-10120.122466,104.673804000002,1.43992214030582e-24,3.84533053622695e-23
ENSSHAG00000012435,-3381.246354,-3381.246354,0,1,1
ENSSHAG00000012436,-6573.041117,-6573.041117,0,1,1
ENSSHAG00000012437,-5577.74732,-5579.36197,3.22929999999906,0.0723316002177051,0.222331613261406
ENSSHAG00000012439,-3460.308625,-3460.308625,0,1,1
ENSSHAG00000012442,-1858.326584,-1858.326584,0,1,1
ENSSHAG00000012443,-1649.952093,-1651.163511,2.42283599999973,0.119578271165553,0.350983849935905
ENSSHAG00000012445,-2624.968612,-2624.968612,0,1,1
ENSSHAG00000012447,-7086.937583,-7163.398468,152.921770000001,3.98446471557715e-35,1.99191360061133e-33
ENSSHAG00000012448,-4924.195332,-4924.195332,0,1,1
ENSSHAG00000012450,-2159.15085,-2159.15085,0,1,1
ENSSHAG00000012452,-5792.122876,-5792.122876,0,1,1
ENSSHAG00000012453,-4748.967565,-4749.726869,1.51860800000031,0.217830265927995,0.601246171282704
ENSSHAG00000012454,-2560.133528,-2560.133528,0,1,1
ENSSHAG00000012456,-3795.758066,-3795.758065,-1.99999976757681e-06,1,1
ENSSHAG00000012457,-1707.465845,-1707.465845,0,1,1
ENSSHAG00000012461,-1263.825484,-1263.862188,0.0734080000001995,0.786437866078769,1
ENSSHAG00000012462,-1721.409717,-1721.409717,0,1,1
ENSSHAG00000012463,-4019.633352,-4019.633352,0,1,1
ENSSHAG00000012468,-3349.232951,-3349.756845,1.04778799999985,0.306017080870357,0.821788026797963
ENSSHAG00000012470,-1137.038919,-1137.038919,0,1,1
ENSSHAG00000012471,-9642.591685,-9646.189251,7.19513200000074,0.0073101613361528,0.026405316872612
ENSSHAG00000012472,-3800.668219,-3829.497025,57.657612,3.1195339866461e-14,3.56379668785219e-13
ENSSHAG00000012473,-8343.811016,-8347.635562,7.64909199999965,0.00568009038861026,0.0209039368895321
ENSSHAG00000012474,-5032.179701,-5056.913275,49.4671479999997,2.01721569444807e-12,1.95301200105172e-11
ENSSHAG00000012476,-33396.591576,-33396.591576,0,1,1
ENSSHAG00000012477,-10646.079784,-10638.23027,-15.6990279999991,1,1
ENSSHAG00000012480,-1991.344677,-1991.344677,0,1,1
ENSSHAG00000012481,-2341.644555,-2341.644555,0,1,1
ENSSHAG00000012482,-2131.291831,-2131.291831,0,1,1
ENSSHAG00000012483,-6413.981675,-6413.981676,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000012484,-2849.217148,-2881.643725,64.8531539999994,8.06928174980083e-16,1.06832503505308e-14
ENSSHAG00000012487,-5524.519897,-5524.519897,0,1,1
ENSSHAG00000012488,-1987.311796,-1990.988988,7.35438400000021,0.0066899426778716,0.0243621513951163
ENSSHAG00000012494,-2814.504988,-2814.504988,0,1,1
ENSSHAG00000012495,-2419.062763,-2419.478121,0.830716000000393,0.362065571837648,0.953856559196231
ENSSHAG00000012496,-4632.689671,-4633.035667,0.691992000000027,0.405487653032779,1
ENSSHAG00000012498,-3014.695191,-3014.695191,0,1,1
ENSSHAG00000012499,-2294.788267,-2320.126915,50.6772959999998,1.08871719520284e-12,1.07478574294195e-11
ENSSHAG00000012501,-4244.937908,-4244.937907,-1.99999885808211e-06,1,1
ENSSHAG00000012503,-4776.360895,-4779.263577,5.80536399999983,0.0159773601149205,0.0543212858314137
ENSSHAG00000012505,-3263.505152,-3306.827387,86.6444699999993,1.29893274283394e-20,2.55252538049348e-19
ENSSHAG00000012508,-2744.319844,-2729.11185,-30.4159880000007,1,1
ENSSHAG00000012509,-1552.560201,-1549.965845,-5.18871200000012,1,1
ENSSHAG00000012510,-2414.146749,-2424.223502,20.1535059999997,7.14691277917764e-06,3.6250858731397e-05
ENSSHAG00000012511,-3088.906259,-3090.577757,3.34299600000031,0.0674916149585414,0.20837702661854
ENSSHAG00000012513,-9424.816235,-9424.816235,0,1,1
ENSSHAG00000012515,-4768.059417,-4768.059417,0,1,1
ENSSHAG00000012517,-3813.643825,-3813.643825,0,1,1
ENSSHAG00000012523,-1686.028914,-1706.873018,41.688208,1.07052714157611e-10,8.66544573537449e-10
ENSSHAG00000012524,-1639.054324,-1639.054324,0,1,1
ENSSHAG00000012527,-2413.013277,-2432.004509,37.9824639999997,7.13833490142946e-10,5.3040968845461e-09
ENSSHAG00000012528,-8879.939889,-8879.939889,0,1,1
ENSSHAG00000012529,-1547.196307,-1548.010594,1.6285740000003,0.201900397879075,0.562996691810058
ENSSHAG00000012532,-2185.873713,-2185.873713,0,1,1
ENSSHAG00000012533,-4306.759087,-4306.759087,0,1,1
ENSSHAG00000012535,-3070.642089,-3070.642089,0,1,1
ENSSHAG00000012536,-6614.843025,-6614.843026,1.99999885808211e-06,0.99887162153116,1
ENSSHAG00000012537,-1242.711285,-1242.772375,0.122179999999844,0.726682026352418,1
ENSSHAG00000012539,-10107.730959,-10108.813097,2.16427599999952,0.141251136623449,0.408080606916288
ENSSHAG00000012541,-2437.678545,-2444.080097,12.8031039999996,0.000346044733671443,0.00149030567933346
ENSSHAG00000012542,-5146.891887,-5201.148369,108.512964,2.07488744021876e-25,6.03068447159397e-24
ENSSHAG00000012544,-2127.596876,-2150.194276,45.1948000000002,1.78378091883902e-11,1.5811130442305e-10
ENSSHAG00000012546,-2312.047982,-2312.047982,0,1,1
ENSSHAG00000012547,-1574.982415,-1574.982415,0,1,1
ENSSHAG00000012550,-3388.415474,-3389.953686,3.07642399999986,0.079435001058118,0.241551981319795
ENSSHAG00000012553,-13314.694431,-13314.694431,0,1,1
ENSSHAG00000012554,-2156.19792,-2156.19792,0,1,1
ENSSHAG00000012555,-2767.244031,-2774.928774,15.3694859999996,8.84044606726421e-05,0.000404125438729583
ENSSHAG00000012559,-3430.004286,-3430.004286,0,1,1
ENSSHAG00000012560,-7711.689954,-7711.689954,0,1,1
ENSSHAG00000012565,-3251.618633,-3251.618633,0,1,1
ENSSHAG00000012567,-7610.647485,-7610.647485,0,1,1
ENSSHAG00000012568,-3168.743643,-3172.704594,7.92190200000005,0.00488399012469522,0.0181127918630388
ENSSHAG00000012569,-4171.903715,-4171.903715,0,1,1
ENSSHAG00000012572,-17609.319436,-17614.370246,10.101619999994,0.00148139042455487,0.00585528701014763
ENSSHAG00000012574,-3942.605483,-3942.605483,0,1,1
ENSSHAG00000012576,-3918.057912,-3918.057912,0,1,1
ENSSHAG00000012580,-1055.380472,-1091.811908,72.8628719999997,1.38978215817158e-17,2.1931183602056e-16
ENSSHAG00000012581,-1623.986702,-1623.986702,0,1,1
ENSSHAG00000012584,-3520.651241,-3538.073548,34.8446139999996,3.5709605798019e-09,2.51294286747546e-08
ENSSHAG00000012585,-2887.691325,-2887.691336,2.2000000171829e-05,0.996257603389002,1
ENSSHAG00000012597,-3123.974076,-3123.974076,0,1,1
ENSSHAG00000012599,-3417.512197,-3417.761296,0.49819800000023,0.480292977210463,1
ENSSHAG00000012600,-2134.732965,-2134.732965,0,1,1
ENSSHAG00000012602,-3520.764411,-3553.01303,64.4972379999999,9.66677625942257e-16,1.27174073358172e-14
ENSSHAG00000012603,-10230.532652,-10230.532653,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000012604,-4535.040378,-4536.586679,3.09260200000062,0.0786489505877546,0.239511350985808
ENSSHAG00000012605,-1600.019669,-1600.42674,0.814142000000174,0.366898493782569,0.964961568875114
ENSSHAG00000012606,-6066.884519,-6066.884519,0,1,1
ENSSHAG00000012609,-10788.950478,-10788.950478,0,1,1
ENSSHAG00000012612,-2769.406912,-2769.406912,0,1,1
ENSSHAG00000012614,-2170.370911,-2209.898678,79.0555340000001,6.03883355968735e-19,1.07833468570877e-17
ENSSHAG00000012615,-4420.688313,-4420.688313,0,1,1
ENSSHAG00000012617,-10150.124796,-10150.124796,0,1,1
ENSSHAG00000012618,-1054.9178,-1064.17435,18.5131000000001,1.68740513220075e-05,8.27027033029213e-05
ENSSHAG00000012619,-3269.316748,-3321.449395,104.265294,1.76961755566186e-24,4.66596628916919e-23
ENSSHAG00000012620,-3360.453804,-3360.453804,0,1,1
ENSSHAG00000012621,-1702.319363,-1702.319363,0,1,1
ENSSHAG00000012622,-5474.629843,-5474.629847,8.00000088929664e-06,0.997743244549384,1
ENSSHAG00000012626,-4984.087537,-4984.087537,0,1,1
ENSSHAG00000012631,-3306.583749,-3306.583749,0,1,1
ENSSHAG00000012634,-3817.468147,-3817.468144,-6.00000021222513e-06,1,1
ENSSHAG00000012636,-3543.526828,-3543.526828,0,1,1
ENSSHAG00000012637,-2979.523275,-2991.226207,23.4058640000003,1.31178051740417e-06,7.20960110225033e-06
ENSSHAG00000012638,-3264.196855,-3264.502642,0.611573999999564,0.434195786122417,1
ENSSHAG00000012640,-2654.701489,-2671.392843,33.3827080000001,7.56940031241438e-09,5.16952814778988e-08
ENSSHAG00000012641,-20967.600982,-20967.600982,0,1,1
ENSSHAG00000012644,-4101.48524,-4101.48524,0,1,1
ENSSHAG00000012646,-3135.400331,-3135.400718,0.000774000000092201,0.977805032125465,1
ENSSHAG00000012647,-1010.077156,-1010.077156,0,1,1
ENSSHAG00000012648,-6306.259049,-6306.259055,1.20000004244503e-05,0.997236052283244,1
ENSSHAG00000012649,-20900.829995,-20900.829995,0,1,1
ENSSHAG00000012651,-4029.676797,-4029.676799,3.99999953515362e-06,0.998404232034963,1
ENSSHAG00000012652,-3063.016476,-3063.016476,0,1,1
ENSSHAG00000012653,-1857.801329,-1857.80133,2.00000022232416e-06,0.998871621146314,1
ENSSHAG00000012655,-1807.888899,-1807.888899,0,1,1
ENSSHAG00000012658,-1892.765228,-1895.727506,5.92455599999994,0.0149313002178417,0.051126408252763
ENSSHAG00000012659,-2248.246443,-2248.246443,0,1,1
ENSSHAG00000012661,-5120.87711,-5144.590717,47.4272139999994,5.70846537290523e-12,5.29261129306896e-11
ENSSHAG00000012663,-14593.924414,-14593.924859,0.000890000002982561,0.976200345688121,1
ENSSHAG00000012665,-3448.377481,-3448.312689,-0.12958400000025,1,1
ENSSHAG00000012666,-11963.070924,-12104.224166,282.306484000001,2.36037248418095e-63,5.26784559058814e-61
ENSSHAG00000012667,-14365.375576,-14380.649617,30.5480819999975,3.25693696026271e-08,2.06625371215042e-07
ENSSHAG00000012669,-5315.417366,-5337.811661,44.7885900000001,2.19498039004886e-11,1.9210689716268e-10
ENSSHAG00000012671,-1696.27452,-1702.56474,12.5804400000002,0.000389804949260469,0.00166280439133076
ENSSHAG00000012672,-1359.60768,-1359.60768,0,1,1
ENSSHAG00000012675,-4601.426414,-4603.486158,4.11948800000027,0.0423919062009018,0.134881375687085
ENSSHAG00000012679,-3756.810928,-3756.810928,0,1,1
ENSSHAG00000012681,-3164.108441,-3164.108441,0,1,1
ENSSHAG00000012682,-3863.676347,-3863.676347,0,1,1
ENSSHAG00000012686,-8232.899828,-8236.515733,7.23181000000113,0.00716229600314101,0.0259461957818134
ENSSHAG00000012691,-7705.754063,-7705.754063,0,1,1
ENSSHAG00000012695,-4632.678022,-4632.724869,0.0936939999992319,0.759532500103576,1
ENSSHAG00000012696,-2110.573803,-2110.573803,0,1,1
ENSSHAG00000012697,-2891.722951,-2891.722951,0,1,1
ENSSHAG00000012698,-3231.495231,-3231.495255,4.79999998788116e-05,0.99447213783837,1
ENSSHAG00000012699,-2174.558204,-2174.558204,0,1,1
ENSSHAG00000012701,-9131.693792,-9131.693792,0,1,1
ENSSHAG00000012703,-5818.065868,-5866.027513,95.9232900000006,1.19422205288379e-22,2.74363735605544e-21
ENSSHAG00000012704,-6354.268543,-6354.268556,2.59999997069826e-05,0.995931588707587,1
ENSSHAG00000012706,-4207.764539,-4222.508557,29.4880360000006,5.62629412026663e-08,3.49490178504435e-07
ENSSHAG00000012707,-4379.276793,-4379.276793,0,1,1
ENSSHAG00000012709,-4359.124317,-4359.124317,0,1,1
ENSSHAG00000012712,-14539.557314,-14539.557314,0,1,1
ENSSHAG00000012713,-871.202916,-871.202916,0,1,1
ENSSHAG00000012715,-3089.71266,-3089.71266,0,1,1
ENSSHAG00000012720,-2717.378709,-2720.73112,6.70482199999969,0.0096152528761765,0.034120224431134
ENSSHAG00000012728,-2903.730664,-2918.630162,29.7989959999995,4.79240102814448e-08,2.99177962286462e-07
ENSSHAG00000012729,-2103.861045,-2103.861045,0,1,1
ENSSHAG00000012730,-3857.726276,-3869.260784,23.0690160000004,1.56289058066452e-06,8.50740700224093e-06
ENSSHAG00000012732,-3540.19497,-3540.19497,0,1,1
ENSSHAG00000012733,-4947.997093,-4996.92152,97.8488539999998,4.5156799822479e-23,1.06484846071951e-21
ENSSHAG00000012734,-2158.528895,-2158.528896,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000012735,-4061.486465,-4068.761994,14.551058,0.000136412031553682,0.000611505584776872
ENSSHAG00000012736,-2635.237101,-2635.237102,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000012738,-2881.730909,-2881.730905,-7.99999997980194e-06,1,1
ENSSHAG00000012741,-1296.813686,-1296.813686,0,1,1
ENSSHAG00000012742,-8568.27777,-8595.954544,55.3535479999991,1.00687963793922e-13,1.08482600991072e-12
ENSSHAG00000012744,-5804.639056,-5804.639056,0,1,1
ENSSHAG00000012745,-1338.25532,-1338.25532,0,1,1
ENSSHAG00000012747,-1758.333469,-1758.333469,0,1,1
ENSSHAG00000012749,-5047.507806,-5047.507806,0,1,1
ENSSHAG00000012750,-2486.320199,-2486.320199,0,1,1
ENSSHAG00000012752,-1701.457353,-1701.457353,0,1,1
ENSSHAG00000012758,-2310.939595,-2310.939595,0,1,1
ENSSHAG00000012761,-3921.510458,-3921.510458,0,1,1
ENSSHAG00000012763,-7948.016891,-7983.854954,71.6761260000003,2.53582193242231e-17,3.94187842181766e-16
ENSSHAG00000012764,-2834.931745,-2834.931762,3.40000005962793e-05,0.995347599831139,1
ENSSHAG00000012765,-4707.216402,-4731.109858,47.7869119999996,4.75153459836468e-12,4.48524768960437e-11
ENSSHAG00000012766,-7952.273389,-7952.727334,0.907890000000407,0.340674884312058,0.903598196972008
ENSSHAG00000012770,-5335.275573,-5335.350658,0.150170000000799,0.69837295314469,1
ENSSHAG00000012772,-4924.552796,-4924.552797,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000012773,-5177.741019,-5183.217341,10.9526439999991,0.000934701432726329,0.00382511411467376
ENSSHAG00000012775,-4196.288422,-4199.235851,5.89485800000148,0.0151851538648669,0.0519387118235103
ENSSHAG00000012776,-3163.594607,-3163.594607,0,1,1
ENSSHAG00000012778,-4254.885161,-4256.49038,3.21043800000007,0.0731698937399994,0.224356558381382
ENSSHAG00000012779,-3525.139288,-3525.146504,0.0144319999999425,0.904377586026994,1
ENSSHAG00000012781,-1340.525832,-1340.525824,-1.59999999596039e-05,1,1
ENSSHAG00000012783,-4872.01332,-4872.01332,0,1,1
ENSSHAG00000012790,-1486.467242,-1493.480651,14.0268180000003,0.00018022185253065,0.000797596569733733
ENSSHAG00000012791,-8778.595291,-8888.879708,220.568834000002,6.79684088835766e-50,7.72244703842673e-48
ENSSHAG00000012792,-2264.931082,-2281.702277,33.5423899999996,6.97276510534143e-09,4.77772030079809e-08
ENSSHAG00000012795,-2694.84741,-2694.84741,0,1,1
ENSSHAG00000012796,-3478.041104,-3469.149121,-17.783966,1,1
ENSSHAG00000012797,-3634.746091,-3634.746091,0,1,1
ENSSHAG00000012799,-3440.567078,-3440.567078,0,1,1
ENSSHAG00000012800,-4679.552549,-4700.719157,42.3332160000009,7.69740830573247e-11,6.3042076674341e-10
ENSSHAG00000012801,-3590.776759,-3590.776759,0,1,1
ENSSHAG00000012805,-1808.050116,-1808.050116,0,1,1
ENSSHAG00000012808,-2347.982884,-2351.089853,6.21393799999987,0.0126748363463808,0.0439539691057346
ENSSHAG00000012809,-3100.732045,-3100.732045,0,1,1
ENSSHAG00000012810,-3941.255501,-3941.255501,0,1,1
ENSSHAG00000012811,-2520.65565,-2520.65565,0,1,1
ENSSHAG00000012812,-3189.914986,-3189.914986,0,1,1
ENSSHAG00000012813,-1999.687284,-1999.687284,0,1,1
ENSSHAG00000012814,-4332.249042,-4332.502697,0.507309999999052,0.476305660859417,1
ENSSHAG00000012816,-16033.686129,-16291.819903,516.267548,2.74531272102159e-114,2.45077988480913e-111
ENSSHAG00000012817,-1757.501228,-1758.642672,2.28288799999973,0.130808096435342,0.380903911754172
ENSSHAG00000012818,-7900.84407,-7912.494126,23.300111999999,1.38591934567959e-06,7.57046327897882e-06
ENSSHAG00000012819,-15222.204528,-15222.204518,-1.99999994947575e-05,1,1
ENSSHAG00000012820,-6746.945755,-6743.29107,-7.30936999999903,1,1
ENSSHAG00000012822,-4217.461336,-4230.594814,26.2669559999995,2.97332754690153e-07,1.72040035560997e-06
ENSSHAG00000012825,-1295.409318,-1295.409318,0,1,1
ENSSHAG00000012826,-1880.746985,-1880.746985,0,1,1
ENSSHAG00000012828,-7024.971769,-7060.005892,70.0682460000007,5.72877760320125e-17,8.64713315033928e-16
ENSSHAG00000012829,-4587.917371,-4593.985342,12.1359420000008,0.000494592795665833,0.00209397722230067
ENSSHAG00000012830,-4368.815992,-4368.815992,0,1,1
ENSSHAG00000012832,-1569.145667,-1569.145667,0,1,1
ENSSHAG00000012833,-9436.510034,-9525.348744,177.67742,1.5579431174663e-40,1.1063166523917e-38
ENSSHAG00000012834,-4435.602056,-4443.10718,15.0102480000005,0.000106928927856959,0.000485256986331252
ENSSHAG00000012835,-7038.26349,-7038.26349,0,1,1
ENSSHAG00000012836,-2401.973387,-2401.973387,0,1,1
ENSSHAG00000012837,-2328.628993,-2328.628993,0,1,1
ENSSHAG00000012839,-1570.654415,-1570.654415,0,1,1
ENSSHAG00000012840,-10846.771014,-10846.841402,0.140776000000187,0.707510778827117,1
ENSSHAG00000012843,-10346.375367,-10346.375367,0,1,1
ENSSHAG00000012844,-1280.030872,-1280.166682,0.271619999999984,0.602247127156791,1
ENSSHAG00000012845,-2675.769786,-2673.501253,-4.53706599999987,1,1
ENSSHAG00000012847,-1348.218312,-1367.040993,37.6453620000002,8.48481806621346e-10,6.28963559854898e-09
ENSSHAG00000012858,-1317.400085,-1344.32752,53.8548700000001,2.15859385174753e-13,2.25947286089955e-12
ENSSHAG00000012859,-4935.924886,-4935.924909,4.60000010207295e-05,0.994588525048161,1
ENSSHAG00000012860,-3014.452064,-3036.695299,44.4864699999998,2.56121125723768e-11,2.21983483307605e-10
ENSSHAG00000012868,-2083.386224,-2107.535123,48.2977980000005,3.66163161656895e-12,3.47216023853405e-11
ENSSHAG00000012870,-3141.427385,-3142.254923,1.65507600000001,0.198269466019871,0.553860479730967
ENSSHAG00000012877,-2694.469681,-2694.469681,0,1,1
ENSSHAG00000012878,-5675.623717,-5678.984806,6.72217799999999,0.00952212727959532,0.0338089621421541
ENSSHAG00000012879,-7402.561632,-7403.053486,0.983707999999751,0.321285072069069,0.857629395711068
ENSSHAG00000012880,-15063.813318,-15065.066844,2.50705200000084,0.113337772120468,0.334241871786284
ENSSHAG00000012881,-9293.478574,-9293.478574,0,1,1
ENSSHAG00000012882,-3242.018249,-3242.018249,0,1,1
